BveTs Vehicle Performance Table 1.00,,,,
#,,,,
0,200,500,500,500
1,200,500,500,500
2,200,500,500,500
3,200,500,500,500
4,200,500,500,500
5,200,500,500,500
6,200,500,500,500
7,200,500,500,500
8,200,500,500,500
9,200,500,500,500
10,200,500,500,500
11,200,500,500,500
12,196.4467005,500,500,500
13,173.0769231,500,500,500
14,152.0547945,500,500,500
15,133.0434783,500,500,500
16,115.7676349,500,500,500
17,100,500,500,500
18,100,500,500,500
19,100,500,500,500
20,100,500,500,500
21,100,480,500,500
22,100,444.4509006,500,500
23,100,413.5722041,500,500
24,100,386.5002547,500,500
25,100,362.571977,500,500
26,100,341.2698413,500,500
27,100,322.1840069,500,500
28,100,304.9856968,500,500
29,100,289.4080997,500,500
30,100,275.2324284,500,500
31,100,262.2775801,500,500
32,100,250.3923576,500,500
33,100,239.4495413,500,500
34,100,229.3413174,500,500
35,100,219.9757134,500,500
36,100,211.2737921,500,500
37,100,203.1674208,500,500
38,100,195.5974843,500,500
39,100,188.5124404,500,500
40,100,181.8671454,500,500
41,100,175.6218905,500,500
42,100,169.7416083,500,500
43,100,164.1952135,500,500
44,100,158.9550536,480,500
45,100,153.9964476,459.7408207,500
46,100,149.2972973,441.0069284,500
47,100,144.8377581,423.6323169,500
48,100,140.5999589,407.4742268,500
49,100,136.5677626,392.4092135,500
50,100,132.726561,378.329988,500
51,100,129.0630975,365.1428571,500
52,100,125.5653149,352.7656368,500
53,100,122.2222222,341.1259368,500
54,100,119.0237797,330.1597444,500
55,100,115.960798,319.8102467,500
56,100,113.02485,310.0268456,500
57,100,110.2081934,300.7643312,500
58,100,107.5037025,291.9821826,500
59,100,104.904808,283.6439758,500
60,100,102.4054439,275.7168784,500
61,100,100,268.1712177,500
62,100,100,260.9801095,500
63,100,100,254.1191381,500
64,100,100,247.5660793,500
65,100,100,241.3006598,500
66,100,100,235.3043478,500
67,100,100,229.5601703,490.1814301
68,100,100,224.0525518,480
69,100,100,218.7671742,470.2950153
70,100,100,213.6908517,461.0337972
71,100,100,208.8114218,452.1865889
72,100,100,204.1176471,443.7262357
73,100,100,199.5991295,435.627907
74,100,100,195.2462334,427.8688525
75,100,100,191.0500166,420.4281891
76,100,100,187.0021692,413.2867133
77,100,100,183.094959,406.4267352
78,100,100,179.3211816,399.8319328
79,100,100,175.6741168,393.4872218
80,100,100,172.1474878,387.3786408
81,100,100,168.735426,381.4932486
82,100,100,165.4324377,375.8190328
83,100,100,162.2333752,370.3448276
84,100,100,159.1334094,365.060241
85,100,100,156.128006,359.9555885
86,100,100,153.2129032,355.0218341
87,100,100,150.3840915,350.2505369
88,100,100,147.6377953,345.6338028
89,100,100,144.9704559,341.1642412
90,100,100,142.3787167,336.834925
91,100,100,139.8594085,332.6393553
92,100,100,137.4095367,328.5714286
93,100,100,135.0262697,324.6254072
94,100,100,132.7069278,320.7958922
95,100,100,130.448973,317.0777989
96,100,100,128.25,313.4663342
97,100,100,126.1077276,309.956976
98,100,100,124.0199906,306.5454545
99,100,100,121.9847328,303.2277346
100,100,100,120,300
