BveTs Vehicle Performance Table 1.00,,,,,,,,,,,
#,1,2,3,4,5,1,2,3,4,5,B
0,13454.7238,24218.50284,49782.47806,60546.2571,67273.619,9.1043176,16.38777168,33.68597512,40.9694292,45.521588,-10.1528
1,12796.0090328,23032.816254,47345.233418,57582.040642,63980.045164,87.9885552,158.37939936,325.55765424,395.9484984,439.942776,-211.16798542
2,12191.0669006,21943.920418,45106.947536,54859.801052,60955.334496,165.670372,298.2066696,612.9803764,745.516674,828.35186,-414.0904761
3,11633.5712094,20940.42818,43044.213478,52351.070436,58167.85604,242.149768,435.8695824,895.9541416,1089.673956,1210.74884,-609.00748398
4,11118.1506646,20012.671196,41137.15746,50031.67799,55590.753316,317.4267432,571.36813776,1174.47894984,1428.4203444,1587.133716,-796.15658458
5,10640.21525,19152.38745,39368.796432,47880.968632,53201.07625,391.5012976,704.70233568,1448.5548014,1761.7558392,1957.506488,-975.77291686
6,10195.8191636,18352.47449,37724.5309,45881.186232,50979.095818,464.3734312,835.87217616,1718.181696,2089.6804404,2321.867156,-1148.08918266
7,9781.5516246,17606.792924,36191.741012,44016.98231,48907.758116,536.043144,964.8776592,1983.3596328,2412.194148,2680.21572,-1313.33564782
8,9394.4491704,16910.0085,34759.461926,42275.021264,46972.245852,606.510436,1091.7187848,2244.0886132,2729.296962,3032.55218,-1471.7401412
9,9031.92465,16257.46437,33418.121212,40643.660932,45159.62325,675.7753072,1216.39555296,2500.3686372,3040.9888824,3378.876536,-1623.5280544
10,8691.7093312,15645.07679,32159.324526,39112.691982,43458.546656,743.8377576,1338.90796368,2752.1997034,3347.2699092,3719.188788,-1768.922344
11,8371.8053734,15069.249678,30975.679882,37673.124188,41859.026874,810.6977872,1459.2560164,2999.5818132,3648.1400424,4053.488936,-1908.1435282
12,8070.4465744,14526.80383,29860.652318,36317.009582,40352.232872,876.355396,1577.4397128,3242.5149652,3943.599282,4381.77698,-2041.4096878
13,7786.065735,14014.918316,28808.443216,35037.295804,38930.328668,940.810584,1693.4590512,3480.9991608,4233.647628,4704.05292,-2168.9364704
