BveTs Vehicle Performance Table 1.00,,,,,,,,,,,
#,1,1.8,3.7,4.5,5,1,1.8,3.7,4.5,5,B
0,12493.6721,22488.60978,46226.58677,56221.52445,62468.3605,8.4540092,15.21721656,31.27983404,38.0430414,42.270046,-7.252
1,11882.00839,21387.6151,43963.43103,53469.03774,59410.04194,81.7036584,147.0665851,302.3035361,367.6664628,408.518292,-150.8342753
2,11320.27641,20376.49753,41885.02271,50941.24383,56601.38204,153.836774,276.9061932,569.1960638,692.265483,769.18387,-295.7789115
3,10802.60184,19444.68331,39969.6268,48611.70827,54013.00918,224.853356,404.7360408,831.9574172,1011.840102,1124.26678,-435.0053457
4,10323.99705,18583.19468,38198.78907,46457.9867,51619.98523,294.7534044,530.5561279,1090.587596,1326.39032,1473.767022,-568.6832747
5,9880.199875,17784.35978,36556.73954,44460.89944,49400.99938,363.5369192,654.3664546,1345.086601,1635.916136,1817.684596,-696.9806549
6,9467.546366,17041.58346,35029.92155,42603.95865,47337.73183,431.2039004,776.1670207,1595.454431,1940.417552,2156.019502,-820.0637019
7,9082.869366,16349.16486,33606.61665,40872.91215,45414.34683,497.754348,895.9578264,1841.691088,2239.894566,2488.77174,-938.0968913
8,8723.417087,15702.15076,32276.64322,39255.37689,43617.08543,563.188262,1013.738872,2083.796569,2534.347179,2815.94131,-1051.242958
9,8386.787175,15096.21691,31031.11255,37740.54229,41933.93588,627.5056424,1129.510156,2321.770877,2823.775391,3137.528212,-1159.662896
10,8070.87295,14527.57131,29862.22992,36318.92828,40354.36475,690.7064892,1243.271681,2555.61401,3108.179201,3453.532446,-1263.51596
11,7773.819276,13992.8747,28763.13132,34982.18674,38869.09638,752.7908024,1355.023444,2785.325969,3387.558611,3763.954012,-1362.959663
12,7493.986104,13489.17499,27727.74859,33722.93747,37469.93052,813.758582,1464.765448,3010.906753,3661.913619,4068.79291,-1458.149777
13,7229.918182,13013.85273,26750.69727,32534.63182,36149.59091,873.609828,1572.49769,3232.356364,3931.244226,4368.04914,-1549.240336
14,6980.319735,12564.57552,25827.18302,31411.43881,34901.59867,932.3445404,1678.220173,3449.674799,4195.550432,4661.722702,-1636.383632
